att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,class
3.293173,1.448228,2.087531,1.258054,3.725433,0.128585,0.246178,1.973898,0.616779,-0.261829,-0.528091,-1.324689,3.206839,1.826912,4.396808,3.072424,3.739081,5.053967,-0.21564,4.444054,3.89412,2
3.038215,2.616282,-0.326787,0.566306,3.188578,-0.143091,-0.895362,0.231784,-0.894137,-1.182018,0.350927,-0.593898,0.207537,2.395134,1.401403,3.264679,3.495514,3.220054,-0.005189,2.305072,4.723247,2
5.134492,2.353108,3.420895,1.130275,3.856438,0.69177,0.214772,0.285462,-0.20057,0.319208,1.000513,-0.08971,1.923444,1.953681,1.952531,-0.357564,2.90328,4.189039,-0.61772,4.883579,4.566429,2
5.401435,4.842157,3.990815,2.677263,4.785023,2.880184,-1.545521,0.830046,-0.253252,-1.476026,0.212935,1.611773,1.832631,-0.393761,-0.428964,-0.600336,1.089295,1.140053,3.21976,3.221594,5.000848,0
3.375816,1.233284,2.324624,-0.099495,4.646095,-0.136499,-0.19014,-0.678544,0.817891,-0.426234,0.497653,-0.407858,-0.860861,2.142695,3.810627,3.774529,3.940892,5.367651,1.71905,5.21583,3.476458,2
0.571505,0.096107,-0.230396,0.280605,2.64422,-0.550026,-0.085088,-0.447432,-0.619138,-0.256964,0.803526,1.536571,1.575509,4.413966,3.461217,5.86829,4.267433,5.689589,-0.106933,3.254263,0.913563,1
0.653462,-0.390489,1.005083,-0.509766,0.12757,1.436362,0.359877,-1.913151,0.156596,1.993143,3.902975,3.627683,3.960356,4.694118,3.129568,4.27753,1.558864,2.184526,-1.177108,-0.384108,-1.662577,1
0.289863,0.983334,-0.631335,1.77578,4.956094,0.561535,1.019159,0.105636,0.658479,0.225131,1.559188,0.93031,1.39099,4.628741,3.881349,3.806933,5.579199,4.834125,1.115712,3.518172,2.352944,1
2.077249,0.944993,-0.433787,0.155488,4.429201,-0.808059,0.250925,1.355974,-0.711589,0.936599,-0.391071,0.507884,1.880287,3.106712,2.752467,3.149055,3.360888,5.281896,0.612645,4.447257,2.055297,2
3.978591,2.267894,-0.569794,0.49879,5.202892,-0.558954,-0.045911,-2.055356,0.242684,1.031849,2.115637,-0.570418,1.037592,3.272788,1.461484,2.544406,4.558568,5.684592,-0.916044,4.937864,3.026171,2
5.111707,4.965551,3.186125,2.122078,2.821592,0.996571,-3.660749,-1.903177,1.473565,-1.334826,-1.801088,1.73995,-1.587958,-0.553649,2.219668,0.041555,2.872719,1.322808,2.26452,2.278962,5.32871,2
-0.286254,0.405926,1.034957,-0.927634,1.708151,1.234595,-0.132764,0.451314,0.77454,0.949196,1.622489,1.859178,1.23248,5.922115,3.108724,3.486811,3.065332,4.08371,-0.260957,2.558346,1.646739,1
1.610232,-0.121732,0.990425,0.791524,1.487893,2.249019,0.609758,0.608888,0.995187,1.786103,2.28877,3.286976,3.967722,5.605969,5.133337,2.188235,2.352759,1.442891,-0.63175,0.129697,-0.324537,0
3.618816,3.76124,2.581946,2.107875,3.959319,1.502079,0.231281,0.165355,0.038527,-1.203419,-0.265596,1.187524,-0.824687,2.043739,2.01668,2.78276,3.497149,2.569125,0.816702,3.650471,4.016161,2
5.184788,3.430618,3.970537,3.883485,3.405456,0.132954,0.879398,2.490718,1.108437,1.86354,-0.064119,-0.481789,-0.709339,-1.830211,-0.173011,-0.485535,-1.298338,2.165923,3.195517,3.629346,5.751315,2
1.64673,2.691496,0.996158,0.419771,6.11338,-0.926785,0.658075,-0.437626,0.136817,-0.849661,0.036552,0.991795,0.487557,1.975603,1.990363,2.756844,2.874052,6.188409,-1.100521,3.499429,1.230881,2
2.687199,1.086301,-1.917465,-0.389998,2.869749,0.654898,1.068847,-0.760242,0.386722,1.139441,2.390707,1.17247,3.810075,7.733236,4.544226,4.873462,4.697639,2.909365,-0.773599,0.927108,0.994898,1
6.387568,4.516697,3.741643,2.140219,3.811801,1.66943,1.041497,1.153995,1.296286,0.723118,-0.099085,1.565052,1.947219,0.384318,-1.220362,0.369271,1.279554,2.478402,0.6355,4.576977,4.38069,2
6.571167,2.87091,1.122845,2.804093,2.945052,0.738732,-1.894505,0.362669,-0.544515,0.822581,-0.393954,-0.417251,0.488521,-0.116308,1.119557,2.38831,0.127476,2.924281,1.059031,2.895424,4.542701,2
2.0896,0.802436,1.573795,0.629445,2.075817,1.522803,-0.487587,0.357209,0.201389,1.151502,1.376748,2.779043,3.598242,6.534659,3.273709,0.985965,2.66788,2.022147,0.373085,0.175044,1.934486,0
1.43093,1.506705,-0.239043,1.374066,4.728938,1.534428,0.065037,0.143473,0.645214,0.260271,0.745838,0.376047,0.847179,3.538382,4.688957,4.271338,3.697679,7.932072,-1.834486,2.15724,1.548143,1
1.065328,1.430616,-0.140155,0.038798,6.959347,1.311743,0.981708,-1.685661,1.015768,-0.405038,-0.963525,-0.518431,0.398989,3.608845,3.686175,3.98173,5.485034,5.196981,1.015149,3.617292,3.116231,2
2.475747,2.865303,2.573976,-0.471996,0.287622,0.591122,0.264001,-0.67458,0.358964,2.090413,2.40087,4.35869,4.552206,4.359484,3.105958,2.667345,0.68033,1.108722,1.896798,0.732755,2.484007,0
3.647519,3.149685,3.031099,2.463659,4.046539,0.744153,-0.056456,-0.442557,-0.213158,-0.198509,-0.417292,-0.062974,-0.040274,1.93275,1.086043,2.53261,1.499159,3.555925,0.622638,2.416098,3.731886,2
5.106066,4.373187,5.929797,0.720866,2.98322,0.855425,-0.277051,-1.529383,-0.307258,-0.268482,0.263851,-1.162406,-0.978811,-0.740555,-0.561736,0.641763,2.071557,1.684371,1.247453,3.66693,3.828304,2
6.805074,4.305706,2.310796,2.19196,1.40822,1.022469,-0.029153,0.970315,0.12204,-0.184488,-0.26487,-0.13425,0.194646,-1.562775,-0.348315,-0.422044,0.358986,0.812965,1.683011,4.373635,5.700121,0
4.982406,4.485308,4.377083,1.593987,3.582305,1.119384,-0.757424,-0.640021,0.140588,1.333816,0.914589,0.507913,0.88555,1.714425,1.364047,1.302398,2.427978,1.78058,-0.046647,4.801107,2.334131,0
3.805762,4.375684,2.617615,1.235018,6.268473,-1.18926,-0.638587,-0.337024,0.849342,0.359572,0.21319,0.072919,0.938011,0.362303,0.956603,3.054203,3.820105,5.540957,2.297436,5.149612,5.872296,2
3.060136,0.50808,-0.912704,-0.535189,4.585863,-1.568787,0.540781,-2.062435,0.770892,-2.01054,0.479225,0.568598,1.610317,2.333219,5.343029,2.913586,5.022703,6.668948,-0.141062,5.012283,2.945617,1
1.511781,2.323288,-0.712556,1.231953,6.174441,0.521345,0.275592,-0.006191,1.561209,0.659277,0.348802,0.61615,1.2215,-0.097673,3.290296,6.17291,5.462684,4.745926,-0.848391,4.10039,1.452041,2
4.778423,1.52013,1.731525,3.166407,0.353479,-0.477183,1.33675,0.658995,0.312181,0.056404,2.522196,1.455087,2.07068,4.387529,1.547295,1.344343,-0.514153,0.834074,1.984184,2.460398,1.48149,0
4.323231,0.053972,0.05736,2.939047,3.447529,-1.242332,0.29278,0.002867,-0.536872,-1.071686,-1.089308,1.409954,1.864187,2.164287,-0.390391,2.137274,3.666251,3.953919,-0.693661,3.512139,5.710725,2
3.689537,4.709193,3.179103,3.876084,2.26869,2.024801,-1.182452,-1.853481,1.845719,1.289471,0.597815,1.184967,0.960829,3.466337,1.928338,2.142061,-0.019191,2.510872,0.088848,2.436322,4.82556,0
2.994385,2.475919,-2.278392,-0.074342,5.211997,1.133692,-1.865499,-0.897525,0.249193,0.051807,-0.403009,1.171031,0.493902,2.453438,2.22785,3.307947,6.369438,6.018696,-0.782789,4.831142,1.986396,2
2.342413,1.078388,0.621642,1.773565,2.582402,-0.64098,-0.086721,0.228436,1.292104,0.955933,1.47816,2.042013,2.880459,2.185766,1.00039,3.540169,3.57534,5.894967,-1.25367,5.580513,2.960182,1
2.427841,0.09856,0.578042,-0.036547,5.772735,-0.254069,-0.056284,1.986797,-0.290599,-0.962284,0.858596,0.316544,0.782771,3.065002,4.275047,3.018066,5.486369,6.992731,-1.131939,4.221792,1.045874,2
2.917874,0.232336,0.775816,0.645495,5.373729,-0.922089,0.644312,2.12687,-1.49148,-0.908001,-1.004393,0.663348,1.49065,1.781717,2.239645,4.572353,4.508995,5.934989,0.200354,0.613185,1.787819,1
-1.343167,-0.493041,1.369369,-1.269447,1.275512,0.404681,-0.335017,1.256855,-0.56439,2.023925,0.353361,1.425365,3.796169,5.563665,5.131337,3.888678,3.589848,2.803008,1.227307,1.19147,1.545426,1
1.138251,-1.540284,1.283662,0.102832,3.215757,-0.215269,0.628213,0.744561,2.116666,3.094965,2.871895,3.850217,5.0752,6.820397,4.454324,6.912191,3.069763,2.105411,-0.726808,0.693979,1.152977,1
6.2949,4.418523,2.88053,1.681224,3.502963,0.736965,1.076671,0.929466,-1.195652,0.587742,-0.081492,-0.943381,0.424218,-1.130868,1.164615,0.891586,2.2406,1.304207,-0.743063,2.499558,4.27992,2
1.902495,1.409431,0.243104,0.498684,2.280152,-0.471766,0.836536,-0.086481,1.055696,0.335327,2.876546,1.262403,1.373678,3.816205,2.877407,2.825251,3.984339,3.82001,0.64185,2.523963,-0.532192,1
2.072118,2.354681,-0.998014,-0.675815,6.785634,1.345025,1.665538,-0.276931,-1.511615,0.351093,2.091165,0.441531,-0.022706,3.571148,3.975897,2.238488,4.460263,4.70468,1.746082,2.121736,2.074606,1
4.07431,3.629041,2.710869,0.886373,3.907159,2.302213,0.92877,-0.683713,0.749855,0.454859,0.358891,0.320114,0.132852,2.880644,0.256048,1.015531,0.407003,2.964402,2.098195,5.168368,4.061632,2
-1.602887,-0.251633,0.61441,-0.291823,1.843935,0.657087,1.191261,-0.296694,1.254029,2.10856,0.790228,2.213605,3.648159,5.891175,4.399387,3.724103,4.212218,5.798468,-0.399813,1.560725,2.052474,1
4.178867,1.491431,2.467523,2.893413,1.642604,0.55276,-1.305561,-1.26438,0.867417,0.993423,0.753247,1.148315,0.823998,3.289837,1.12994,1.336306,3.247549,1.672651,0.597768,3.227371,3.051698,0
6.729482,4.662523,3.033325,2.578972,2.283284,0.857397,1.231705,-0.882443,1.61957,-0.879751,1.251028,0.823777,1.574586,-0.100388,0.963884,3.060935,0.621946,1.324836,0.665759,3.729203,3.777692,0
2.739149,1.743541,1.605008,1.230439,2.023826,1.360611,1.295937,-1.433102,1.316442,1.440629,0.415587,3.023623,2.162263,4.06092,5.702548,3.570907,2.239126,2.607109,0.917904,2.090263,2.982897,1
4.18648,3.206138,0.847097,2.000275,3.331153,0.111505,-0.166283,-0.187227,-1.411522,1.39328,1.761156,0.042302,1.706879,1.704606,2.483804,2.519024,4.970213,3.204824,-0.328252,5.273758,3.418718,2
5.383219,3.913825,1.658733,3.334693,1.882093,0.11653,1.619386,-0.684321,-0.416082,0.890184,-0.8795,2.001153,2.164823,0.622516,1.300117,0.755786,1.448294,0.255663,0.730197,3.027001,3.85416,0
4.539834,1.484907,-0.972947,1.861942,4.145417,0.762567,2.236481,-0.048433,-0.218364,1.180587,0.294019,-0.092833,0.412298,3.395185,3.386896,1.167669,5.573879,4.787518,0.228505,3.84401,4.079898,2
2.412164,2.129888,3.735443,1.752631,2.63943,1.403981,0.229001,-0.757284,-0.775729,-1.454897,-0.577357,1.265454,1.827559,0.842773,0.777425,1.164491,3.770264,3.925953,-0.518185,5.054204,4.230363,2
0.009641,1.385688,-1.372363,-0.671758,2.754486,-0.549207,-1.110955,0.983916,1.121443,1.079476,-0.197126,1.482996,3.184775,3.990687,5.51509,2.818231,3.945893,3.001472,-0.469644,3.172815,1.32892,1
1.212371,-0.322389,0.169253,-0.979315,1.836617,1.038068,0.712335,0.629172,0.86336,1.830619,2.809578,4.233313,4.937589,5.557113,3.913686,3.293685,4.793053,3.010499,-0.491708,1.095697,-1.381117,1
2.276309,1.247199,-0.938986,-1.104775,5.61961,1.436571,-1.638012,-0.419811,-0.866829,-0.931823,1.251718,1.036683,0.815778,2.829151,5.084817,3.010269,3.199157,5.483403,-0.511622,3.275628,3.379294,1
3.618809,3.949928,3.151994,3.355673,1.424485,1.555642,0.505981,-1.283657,-0.798409,0.579255,-0.425007,0.177436,0.607233,0.269951,-0.836333,1.704712,0.539264,1.049754,1.178305,5.16467,5.307504,0
-1.253257,-0.250627,-0.417082,-0.239396,2.044488,1.227324,-0.044763,0.944909,-1.467991,2.421804,2.05559,3.382908,5.069818,4.581222,5.584926,5.012924,3.750852,2.060087,0.775995,-0.527645,0.817145,1
4.48714,4.355418,1.502594,2.886071,2.667209,2.315484,1.552961,-1.732856,1.891067,0.455027,-0.436568,1.507547,1.664041,0.924234,1.427551,0.638445,0.308156,3.048277,0.253195,3.427447,3.491702,0
0.917023,2.800786,-0.206505,-1.014848,4.555093,-0.675711,-0.054007,0.62233,-1.104788,0.386054,-0.535412,-0.231652,0.441807,1.612108,2.764678,2.346272,5.454149,5.543835,1.423727,3.669639,3.134704,2
0.681255,3.206396,-0.365344,0.537704,3.442128,2.606678,0.154456,-0.150115,1.100461,-1.712295,0.608791,0.550657,1.517216,4.231358,3.114654,3.684575,4.409556,5.792964,-0.268751,4.304021,4.608877,1
1.603099,0.230018,-0.422946,-0.706308,1.773084,-0.410685,2.083094,0.597415,0.903224,1.909153,2.997253,0.803958,2.590904,3.924485,2.423272,2.967718,1.089243,1.464715,-0.947362,0.233118,1.93735,0
2.97434,1.474499,1.55743,2.501244,0.22029,2.333108,0.322483,0.294358,0.352734,0.688795,2.375263,3.072978,1.162143,2.107854,2.68583,1.936195,0.616854,0.653817,0.775968,3.302002,0.993029,0
1.365483,1.817011,0.503894,0.145828,2.532336,1.002122,1.490024,2.190908,0.399162,1.938224,4.110837,2.793006,4.341148,7.941102,4.209649,3.388774,4.345645,1.704328,-0.697093,1.635514,1.097861,0
2.783856,3.095278,2.067326,-0.129196,4.021566,0.551379,-1.167471,0.048193,1.02739,0.12688,1.139076,-2.064,-0.277572,1.668469,4.110699,4.945206,4.608242,5.205737,-0.116811,3.688626,5.06851,2
3.148989,4.671178,0.843191,0.77539,4.447164,0.124776,0.669539,1.16289,-0.128222,-0.287133,-1.177171,1.081746,1.472077,1.110993,1.027347,2.087551,3.753427,4.017964,0.407309,2.807617,5.068623,2
0.798885,0.000851,-0.071783,0.790066,1.346681,-0.1119,0.826908,0.128292,1.81946,3.146244,4.021768,1.838446,2.592709,5.391788,4.142875,3.717412,4.741293,2.784981,1.453297,0.61101,0.663349,1
2.631652,1.941285,0.13657,1.424942,4.587028,-0.207391,-0.075652,0.392089,-0.439125,0.940427,1.27677,-1.091789,1.889566,2.943681,3.736486,4.125351,4.666598,5.7637,-1.039337,2.935675,2.365812,1
3.90312,1.968483,2.617745,-0.061824,0.901565,-0.781519,0.573082,0.81284,1.085409,-0.509738,1.967236,1.710741,3.153507,4.599897,2.665032,3.229705,2.193009,2.799207,-1.203341,1.325194,0.036379,0
2.566492,1.430245,1.800144,2.901871,2.40741,-0.414242,0.28818,-0.492848,1.265149,3.348314,0.703361,1.344392,1.383168,2.100564,2.186645,0.612472,1.59084,1.605391,1.76264,2.681953,3.113982,0
2.418596,-0.403671,-0.527118,-2.9149,4.388424,-0.563129,-1.858798,0.341378,-0.498129,0.886404,0.22773,1.865237,3.465694,2.239442,4.592418,4.36658,3.798581,4.976307,0.248213,2.365392,2.373352,1
4.176347,5.183424,2.279063,2.772195,2.533346,0.508172,0.850096,0.335816,0.669737,-0.256036,-0.498823,-0.291054,-0.549075,-1.722218,2.086642,0.343723,1.943122,2.033943,0.653351,3.858246,5.059682,0
1.13093,3.033324,-0.219667,0.09114,1.795752,-0.884975,0.129261,0.218839,-0.647343,-0.154256,1.35994,-1.301529,2.079243,2.95268,2.641588,3.953003,5.493386,4.816515,3.02554,4.500653,3.872869,1
1.612176,1.621007,1.298142,-0.076027,3.990499,0.261473,0.622631,1.381274,-0.165734,1.952173,0.956281,2.10382,2.583599,4.043789,5.324766,4.685647,4.746815,3.895727,1.921134,1.052719,-0.37819,1
0.444843,0.94724,0.311241,-0.535596,2.54858,0.494755,0.623177,-1.346182,1.60727,-0.07368,1.500437,0.929966,4.057731,4.336767,2.943453,5.098873,4.087995,1.896142,-0.598441,3.606849,2.564542,1
1.842441,-0.36474,1.424053,0.089543,0.610612,0.066834,-0.783489,1.315553,0.707918,0.727812,0.38747,2.516545,5.020797,4.061509,3.876022,2.512636,3.558982,2.726054,0.181262,0.6912,2.109623,0
1.428384,1.87085,1.043541,-0.035606,5.769486,-0.31655,-0.581357,-0.719524,0.534292,-1.692399,0.55672,0.583045,1.764482,2.009861,4.000322,3.555845,4.113614,3.530804,0.707305,3.171682,3.993833,2
4.932682,3.766396,4.227827,0.892661,4.008121,1.625501,1.069945,1.333021,0.229082,0.30312,-0.366828,0.019858,-0.052704,-0.003691,1.882248,-0.917055,1.764665,0.853574,2.192083,4.997954,3.299926,2
2.122437,1.393236,-0.993138,0.135591,3.717998,2.290428,-2.837034,0.245488,-1.249703,-0.909216,-0.382553,-1.096712,-0.028283,1.988012,1.937882,4.506877,4.505335,4.204413,0.070322,3.966414,1.203778,1
3.412341,1.782271,1.436554,1.268959,1.447269,0.240342,0.064166,1.62091,0.202427,0.244043,1.826411,3.743513,4.02756,4.035203,2.792999,3.491857,1.630752,2.225334,2.402352,2.50654,3.609341,0
5.967615,3.969299,1.924234,2.158252,4.406233,0.805802,-1.581419,-0.752937,0.516125,1.944448,-0.466524,1.657845,0.364903,-0.236892,0.192885,-0.710776,1.802409,3.218344,0.325652,3.924113,2.799573,2
4.352062,2.686086,1.763561,0.91449,6.359172,-0.431636,-0.855214,-1.080183,-1.303198,0.309706,-1.411191,0.405817,1.709591,0.629294,-0.118499,1.651406,3.8788,3.404027,1.223641,4.459284,3.741242,2
2.4954,0.485494,1.823141,0.709267,4.327331,-0.731766,0.822153,0.963135,0.803453,1.797705,-1.369434,-0.115762,-0.161449,1.910535,3.99558,2.951343,3.479138,6.138954,0.473557,2.935561,3.309661,2
0.942564,-2.242417,-1.804159,-0.298546,3.463709,-1.186805,1.34732,-0.734853,-0.855868,1.821856,4.023884,0.72882,2.272156,4.375485,3.054203,2.678023,3.439736,4.483404,0.499396,3.415731,1.825702,1
0.655592,0.184133,1.304568,0.355304,1.907046,0.89943,-0.072073,-0.730421,0.572123,-0.913734,3.064527,2.32113,3.652341,5.345458,5.104858,2.287927,3.82088,0.521814,1.223538,1.90465,1.378452,0
-0.65807,1.336195,-1.319404,1.243529,1.492279,0.462574,-0.946419,-0.719357,2.36193,1.132983,2.997237,2.690755,3.285782,4.567366,2.758993,4.060088,4.097324,1.318448,0.552978,0.641766,0.339716,1
2.269992,1.517389,1.342054,-0.513432,2.215998,1.137254,-0.061496,-0.227065,1.127696,2.415933,2.737857,0.775637,2.308288,3.982138,4.167473,2.202296,1.962716,3.309528,2.091697,1.716048,2.886532,0
6.680852,2.951328,3.780146,4.706532,2.788726,0.847783,-0.383103,-0.770046,0.417237,0.446198,-0.55295,1.299809,0.404635,-0.41266,-0.521492,-1.542785,2.243877,1.845709,1.015498,2.520917,6.419533,2
4.820301,4.466365,5.037077,1.782672,2.38007,0.931344,-0.106757,0.317791,0.889628,0.489304,0.868599,1.752075,0.076271,-0.620725,-0.481488,1.202594,1.45721,2.228426,1.163348,4.526883,4.434846,0
0.526282,-0.512199,-0.093723,0.255686,-0.872758,1.158303,1.109121,2.287282,1.088669,1.759033,3.80314,4.805308,5.221222,6.198081,5.899621,4.475255,1.763996,3.433826,-0.807229,-0.448183,1.749927,0
2.377043,2.027579,-0.945511,-1.530786,2.565617,0.614892,-0.40536,-1.160608,0.404093,0.072609,1.353507,1.159006,1.472263,3.638589,2.406741,3.129056,2.503871,3.463055,-0.966483,2.263919,3.651364,1
0.9657,0.733792,-0.487457,1.220261,3.506773,-0.064626,-0.264754,-0.366381,-0.539287,0.45592,1.756496,1.423369,3.630723,4.440323,3.914174,5.660831,4.867004,4.492476,0.279388,2.539308,1.307298,1
2.174642,1.814745,1.71751,1.119794,3.709264,-0.283332,-0.934793,1.019436,0.002406,1.904698,-0.110667,-0.592286,0.326044,0.534086,2.306789,2.854997,4.857913,6.550472,0.502197,4.851566,2.966609,2
3.975059,4.945419,3.546365,3.991217,2.057874,0.224182,0.600416,-0.036715,-0.042707,0.807525,0.37307,-0.314074,2.638297,2.079282,-0.002503,2.130022,0.821633,1.872066,0.344158,4.155667,3.647622,0
4.099922,0.96194,0.590151,2.046256,4.178577,0.135951,0.739283,-0.51272,-0.669374,2.437937,-1.180415,-2.070674,0.223553,1.822819,0.53991,2.286134,1.22205,5.532638,0.272297,3.018496,4.427338,2
2.809574,2.604171,1.205205,0.931946,0.92943,1.365765,-0.227942,0.23821,1.215949,1.523345,1.571216,1.504339,3.671244,3.783989,1.61016,2.19527,2.367204,-0.042228,1.536842,1.301434,0.985113,0
2.432811,-0.276074,-0.765979,0.410259,4.117841,-0.051661,-0.338096,1.313204,-0.380472,1.587069,0.987808,-0.544819,0.643333,3.605507,4.951837,7.278387,4.141398,4.187353,-0.964974,2.671663,4.024563,1
2.422251,-0.003943,0.281468,-0.080769,1.48931,-0.50447,-0.500229,2.176239,1.403747,1.786426,4.070389,2.57549,2.517109,5.805349,3.62824,3.435692,1.828985,5.234259,1.047843,0.82658,0.344688,1
0.014786,1.938231,-0.488399,1.385792,4.199599,0.712362,0.689047,1.448651,0.184915,1.322406,1.355297,3.365605,0.022836,3.146056,2.616401,4.603142,4.106823,4.594268,-0.392956,4.541615,2.003747,1
1.816089,1.478182,1.531472,-0.569002,6.28418,-3.36384,0.261163,1.166526,-0.719424,0.250307,1.622286,0.296581,2.521981,1.830242,5.167633,3.891356,4.559867,5.794905,-1.348996,5.102898,2.947886,1
3.091436,0.366745,-1.445152,-1.533297,5.059992,0.07093,-0.072746,-0.838881,1.128075,-1.363632,-1.120911,-0.293233,0.880585,1.825786,4.761031,5.591204,6.503103,6.099942,-1.26616,4.481419,3.668658,2
2.778886,1.500767,-0.247432,0.365814,4.973879,-1.000124,0.881899,-1.105751,1.1907,0.317558,0.640039,0.557428,1.190662,2.12395,3.752678,3.066997,5.179198,5.555814,-0.302886,4.536749,4.668891,2
0.699171,0.329027,-1.162717,-0.323331,3.705907,-0.111653,-0.082005,0.208066,1.656177,1.364215,0.109896,0.00573,2.429208,5.11975,4.371916,3.972855,3.459197,4.380857,0.031227,3.546401,1.526489,1
0.64956,0.648839,1.839076,1.387382,2.086434,1.129995,0.447864,-0.100488,-0.647013,1.585328,2.823874,3.075448,4.577505,3.765065,5.408947,4.793755,4.469475,1.071001,1.780995,0.495594,1.7583,0
6.426758,4.679677,4.353525,2.661049,3.800729,-0.795086,-0.750179,-1.306729,-0.123393,-0.75529,-0.194625,1.742221,0.484668,-0.269695,0.870033,-0.42054,-0.149846,3.184329,0.318514,2.819113,4.693069,2
3.008267,3.316434,1.476719,1.455555,4.282694,0.475986,-0.345587,0.013565,-1.027882,2.032835,-0.475656,1.712286,0.633417,1.735685,2.316863,0.453289,2.3114,1.500849,0.51457,0.838791,3.921535,0
3.630487,2.726489,4.783311,2.600443,2.235711,0.139048,0.928641,1.011011,0.59212,0.992524,2.350411,0.721285,1.896595,-0.195885,1.032469,1.409822,2.640004,0.439466,1.384979,3.73444,3.958572,0
2.704548,0.002891,-0.230298,-0.677134,1.318165,0.158956,0.284996,-0.675186,0.095054,1.440345,1.101736,0.676221,4.489103,6.851045,4.027138,4.394797,4.911376,3.613731,0.048747,0.644123,0.950449,1
1.495982,0.302969,-0.103838,1.960173,1.426127,-0.081757,-0.520276,-0.833553,2.043665,2.711551,2.665619,3.302826,3.624545,5.027443,3.625378,4.763079,3.192812,2.580169,-1.259631,0.343711,1.769449,1
2.145306,0.984855,0.522112,0.139335,0.139041,1.468566,0.668848,1.093335,-2.742151,1.350816,1.753377,2.168899,4.158763,3.495103,3.631931,3.18495,2.767684,1.171486,0.502607,1.031909,1.926936,0
